% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=640032, Fri Oct  6 18:30:51 2023
1 6 -0.222685198863084 -0.222685198863084 -0.222685198863084 -0.222685198863084 0.8816545815323118 1.1057509660240337
2 12 -0.222685198863084 -0.222685198863084 -0.222685198863084 -0.222685198863084 0.8816545815323118 1.1057509660240337
3 18 -0.4561668200345495 -0.4561668200345495 -0.4561668200345495 -0.4561668200345495 0.7374504593296085 1.206717373718697
4 24 -0.4561668200345495 -0.4561668200345495 -0.4561668200345495 -0.4561668200345495 0.7374504593296085 1.206717373718697
5 30 -0.5662146217089685 -0.5662146217089685 -0.5662146217089685 -0.5662146217089685 0.6586238518995736 1.2514849666332266
6 36 -0.5662146217089685 -0.5662146217089685 -0.5662146217089685 -0.5662146217089685 0.6586238518995736 1.2514849666332266
7 42 -0.4505304004331036 -0.4505304004331036 -0.4505304004331036 -0.4505304004331036 0.7412621665557311 1.2043796745350295
8 48 -0.4505304004331036 -0.4505304004331036 -0.4505304004331036 -0.4505304004331036 0.7412621665557311 1.2043796745350295
9 54 -0.5234397241538302 -0.5234397241538302 -0.5234397241538302 -0.5234397241538302 0.6903334526489135 1.2342770046281468
10 60 -0.5234397241538302 -0.5234397241538302 -0.5234397241538302 -0.5234397241538302 0.6903334526489135 1.2342770046281468
11 66 -0.5236166192474354 -0.5236166192474354 -0.5236166192474354 -0.5236166192474354 0.6902053178240258 1.2343486619458195
12 72 -0.5236166192474354 -0.5236166192474354 -0.5236166192474354 -0.5236166192474354 0.6902053178240258 1.2343486619458195
13 78 -0.3306408261647307 -0.3306408261647307 -0.3306408261647307 -0.3306408261647307 0.8181437366595613 1.1535340593865144
14 84 -0.3306408261647307 -0.3306408261647307 -0.3306408261647307 -0.3306408261647307 0.8181437366595613 1.1535340593865144
15 90 -0.2963758929667043 -0.2963758929667043 -0.2963758929667043 -0.2963758929667043 0.8388230487017485 1.1385850398484534
16 96 -0.2963758929667043 -0.2963758929667043 -0.2963758929667043 -0.2963758929667043 0.8388230487017485 1.1385850398484534
17 102 -0.3752294385444762 -0.3752294385444762 -0.3752294385444762 -0.3752294385444762 0.790424292045433 1.1727017687990737
18 108 -0.3752294385444762 -0.3752294385444762 -0.3752294385444762 -0.3752294385444762 0.790424292045433 1.1727017687990737
