% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=776256, Fri Oct  6 17:08:23 2023
1 6 0.010789593830963538 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 0.01183165522312809 1.1734452495661853 0.801446339933979 0.801446339933979 1.1734452495661853
3 18 0.012009762966928395 1.1596899428879204 0.7959814885062234 0.7959814885062234 1.1596899428879204
4 24 0.02399079713724348 1.1820911048409999 0.7184518425172903 0.7184518425172903 1.1820911048409999
5 30 0.04004003895920135 1.4368280200892596 0.7445040938439318 0.7445040938439318 1.4368280200892596
6 36 0.061478630301978573 1.436674474928763 0.7750585299062919 0.7750585299062919 1.436674474928763
7 42 0.10561371557285439 1.467356149275001 0.7491840278485276 0.7491840278485276 1.467356149275001
8 48 0.15380921945675763 1.42891273000165 0.8495663204851469 0.8495663204851469 1.42891273000165
9 54 0.1672260283336132 1.7698661692702637 0.8216868552004923 0.8216868552004923 1.7698661692702637
10 60 0.28913107741452443 1.60319830822199 0.8113595016105513 0.8113595016105513 1.60319830822199
11 66 0.438658071501323 1.6236053879245422 0.8991027280349261 0.8991027280349261 1.6236053879245422
12 72 0.6539243953228742 1.6264705191799897 0.8438657559625977 0.8438657559625977 1.6264705191799897
13 78 0.9130822512659451 1.6259585136883459 0.8262435363063849 0.8262435363063849 1.6259585136883459
14 84 1.25938001406726 1.8501552029547912 0.7253437834332496 0.7253437834332496 1.8501552029547912
15 90 2.0356198646298473 1.6285912423924673 0.8808844199945921 0.8808844199945921 1.6285912423924673
16 96 3.455849166369629 1.6014267353557334 0.9060287566515755 0.9060287566515755 1.6014267353557334
17 102 4.119863452224097 1.4359506450041892 1.0069057285704985 1.0069057285704985 1.4359506450041892
18 108 3.1430622631995653 1.294798402147499 0.8980489289528362 0.8980489289528362 1.294798402147499
19 114 2.3919402351818344 1.1490477317548666 0.9124295873488842 0.9124295873488842 1.1490477317548666
20 120 2.116622359319228 0.9816783715701589 0.8395066221439067 0.8395066221439067 0.9816783715701589
21 126 1.5585708379407799 0.9635680896555265 0.7115007345928751 0.7115007345928751 0.9635680896555265
22 132 1.5283655271550964 0.8730100276086404 0.6196578459549024 0.6196578459549024 0.8730100276086404
23 138 1.2043139345250222 0.7455300870777253 0.6481476810226706 0.6481476810226706 0.7455300870777253
24 144 0.9716634572579536 0.6469274579670001 0.5701230006606947 0.5701230006606947 0.6469274579670001
25 150 0.7789911448173845 0.553822049122558 0.5327604230751665 0.5327604230751665 0.553822049122558
26 156 0.7203280781673248 0.5070426192734643 0.4593044403570782 0.4593044403570782 0.5070426192734643
27 162 0.5587509540012632 0.46655199430522554 0.44055525903372633 0.44055525903372633 0.46655199430522554
28 168 0.42487442033498496 0.4396575177217774 0.368347194533942 0.368347194533942 0.4396575177217774
29 174 0.32543908135167254 0.37977502018364945 0.33114651350848007 0.33114651350848007 0.37977502018364945
30 180 0.30083341193276136 0.32269849534591294 0.30051063534515277 0.30051063534515277 0.32269849534591294
31 186 0.28976130414495066 0.3087664935005219 0.2737515891461889 0.2737515891461889 0.3087664935005219
32 192 0.24694614001975737 0.3241858726997401 0.23756521080463464 0.23756521080463464 0.3241858726997401
33 198 0.17576209712099888 0.28762478015960047 0.2247840260053931 0.2247840260053931 0.28762478015960047
34 204 0.1478889794884075 0.23728105767890212 0.20744839448743474 0.20744839448743474 0.23728105767890212
35 210 0.13769762863687957 0.2258707119376043 0.17959698112241393 0.17959698112241393 0.2258707119376043
36 216 0.10820093627647993 0.2270740108809656 0.15427128876206145 0.15427128876206145 0.2270740108809656
37 222 0.09640731852994239 0.22230346306362497 0.11962269715090816 0.11962269715090816 0.22230346306362497
38 228 0.06889380387996323 0.21107123572622702 0.10680866174401576 0.10680866174401576 0.21107123572622702
39 234 0.06428214243092734 0.1804584519696827 0.09626975572566251 0.09626975572566251 0.1804584519696827
40 240 0.05563013956801834 0.17933463194082952 0.08408586966610251 0.08408586966610251 0.17933463194082952
41 246 0.05117836967462907 0.15057095658432315 0.08008959085643669 0.08008959085643669 0.15057095658432315
42 252 0.038499131140427974 0.15173537310014593 0.0669580507470748 0.0669580507470748 0.15173537310014593
43 258 0.03680078770982226 0.1371822848084745 0.06166424863365153 0.06166424863365153 0.1371822848084745
44 264 0.028679214200556104 0.13152484710665324 0.05739169348446175 0.05739169348446175 0.13152484710665324
45 270 0.023493985419409898 0.11825706397226794 0.051423917414115235 0.051423917414115235 0.11825706397226794
46 276 0.020729812939969887 0.09216494785866435 0.05344142313742284 0.05344142313742284 0.09216494785866435
47 282 0.021652459603905088 0.08951107217267232 0.04574695889806233 0.04574695889806233 0.08951107217267232
48 288 0.019395091665384966 0.07816507370418554 0.04959767693934507 0.04959767693934507 0.07816507370418554
49 294 0.016727371110099483 0.06644237555595535 0.050150657171608375 0.050150657171608375 0.06644237555595535
50 300 0.015560429255955245 0.0669207826559861 0.041251298274434356 0.041251298274434356 0.0669207826559861
51 306 0.012624498561528554 0.0643909658907567 0.03688845436971458 0.03688845436971458 0.0643909658907567
52 312 0.009121521236498972 0.05224763639847466 0.0376124154243416 0.0376124154243416 0.05224763639847466
53 318 0.007719994177287292 0.04683569330157257 0.03196167627386493 0.03196167627386493 0.04683569330157257
54 324 0.006274369618741812 0.03878234780061054 0.030269013838611265 0.030269013838611265 0.03878234780061054
55 330 0.005245609257751876 0.03626602407635048 0.026053986584178488 0.026053986584178488 0.03626602407635048
56 336 0.005353540433647781 0.03153626533966217 0.024497444459716442 0.024497444459716442 0.03153626533966217
