% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=640032, Fri Oct  6 18:30:51 2023, <python>{}</python>
1 6 0.010382765653479618 1.0000250003125026 108.73242436876724 1.0873242436876724e+02 109.07300302086614 109.26549399516917   
2 12 0.013162945532828369 1.2697583850703034 108.462995388614 1.0846299538861400e+02 108.82148471114986 108.93440259331328   
3 18 0.017907604899884237 1.4716894501210827 108.08361080042 1.0808361080042000e+02 108.46442230480349 108.92096104009333   
4 24 0.03344331380117555 1.801573658534691 106.62812379213563 1.0662812379213563e+02 108.28759537392314 108.41060297223856   
5 30 0.04265397822340888 2.394685959594566 106.38225765538122 1.0638225765538122e+02 106.93216270497103 107.81683997404805   
6 36 0.07725886488376568 2.7322521476518524 103.97935477022565 1.0397935477022565e+02 106.23000090291002 107.35311516229288   
7 42 0.0915540681567343 2.715406268439218 102.75263674848699 1.0275263674848699e+02 105.92894864834034 108.54501428229   
8 48 0.10389284513012134 2.6245470832592446 100.27537349018834 1.0027537349018834e+02 103.44087792556556 105.56088923712034   
9 54 0.17083088883775568 2.702149331290558 94.29423667360842 9.4294236673608424e+01 100.61196422042994 110.06294367971273   
10 60 0.20769128177843538 3.0833060221977644 91.28345542599382 9.1283455425993822e+01 97.49079716109452 100.44142423342079   
11 66 0.24995118751421297 2.7854669467915154 86.21832991988461 8.6218329919884610e+01 89.1962070219559 93.40942817601125   
12 72 0.4528497061584422 4.049274978054709 65.86778934659318 6.5867789346593185e+01 93.99443972088099 103.00221102265351   
13 78 0.7653700907329115 4.535615238109505 55.366461383773306 5.5366461383773306e+01 84.71760242643776 114.9087883957796   
14 84 0.9159291276869904 3.837655263342027 41.801673904999745 4.1801673904999745e+01 85.48482557425615 106.38649901150787   
15 90 1.1951111280993374 3.2823174340307317 41.801673904999745 4.8941609410773275e+01 57.38861705869118 95.06985752728995   
16 96 1.9370630264913622 2.2314514005728046 6.910277936371893 6.9102779363718927e+00 36.80694373383581 90.10554895631365   
17 102 3.28497857350032 2.509569840073491 0.41857242313596477 4.1857242313596477e-01 15.93329445151601 80.52404015014544   
18 108 3.6719847427120254 2.341298939630483 0.41857242313596477 1.7801427851585152e+00 18.634637448599584 63.284122457415855   
19 114 2.9264228398503933 2.0573307277567303 0.15462283988189382 1.5462283988189382e-01 44.34101886479689 48.60397162867898   
20 120 2.211864107319164 2.0600519302015314 0.15462283988189382 1.0553763333783626e+00 13.161055185837036 102.36063269451572   
21 126 1.9667367925196175 1.794111355792089 0.15462283988189382 2.6108107831375369e+00 5.0507448551479674 8.230297513659155   
